row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,csv_depth,bfs_depth,parent_qid,parent_label,reaching_property,reaching_property_label,path
row3020,Q1017587|Q4830453,Q1017587,Business Objects,Q4830453,business,1,1,1,Q1017587,Business Objects,P31,instance of,Business Objects --instance of--> business
row4373,Q2994294|Q10646543,Q2994294,GMSK,Q10646543,pulse modulation,1,2,2,Q170474,modulation,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> pulse modulation
row4374,Q2994294|Q13199853,Q2994294,GMSK,Q13199853,double-sideband modulation,1,2,2,Q170474,modulation,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> double-sideband modulation
row4375,Q2994294|Q750463,Q2994294,GMSK,Q750463,phase modulation,1,2,2,Q170474,modulation,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> phase modulation
row4376,Q2994294|Q10290274,Q2994294,GMSK,Q10290274,Gmsk,1,2,2,Q170474,modulation,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> Gmsk
row4377,Q2994294|Q832147,Q2994294,GMSK,Q832147,Manchester code,0,3,3,Q4874866,phase-shift keying,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> phase-shift keying --has subclass--> Manchester code
row4378,Q2994294|Q20850726,Q2994294,GMSK,Q20850726,pulse step modulation,1,3,3,Q10646543,pulse modulation,(-)P279,has subclass,GMSK --instance of--> modulation --has subclass--> pulse modulation --has subclass--> pulse step modulation
row3390,Q3003763|Q132364,Q3003763,Cross File Transfer,Q132364,communication protocol,1,1,1,Q3003763,Cross File Transfer,P31,instance of,Cross File Transfer --instance of--> communication protocol
row3391,Q3003763|Q974922,Q3003763,Cross File Transfer,Q974922,Web Map Service,0,2,2,Q132364,communication protocol,(-)P279,has subclass,Cross File Transfer --instance of--> communication protocol --has subclass--> Web Map Service
row3392,Q3003763|Q165194,Q3003763,Cross File Transfer,Q165194,application programming interface,0,2,2,Q132364,communication protocol,(-)P279,has subclass,Cross File Transfer --instance of--> communication protocol --has subclass--> application programming interface
row2384,Q302022|Q271680,Q302022,ActiveX,Q271680,software framework,1,1,1,Q302022,ActiveX,P31,instance of,ActiveX --instance of--> software framework
row2385,Q302022|Q109657450,Q302022,ActiveX,Q109657450,blockchain framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> blockchain framework
row2386,Q302022|Q642215,Q302022,ActiveX,Q642215,Simple Authentication and Security Layer,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> Simple Authentication and Security Layer
row2387,Q302022|Q24789150,Q302022,ActiveX,Q24789150,JavaScript framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> JavaScript framework
row2388,Q302022|Q21169670,Q302022,ActiveX,Q21169670,machine learning framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> machine learning framework
row2389,Q302022|Q7935188,Q302022,ActiveX,Q7935188,virtual world framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> virtual world framework
row2390,Q302022|Q29149990,Q302022,ActiveX,Q29149990,coded character set,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> coded character set
row2391,Q302022|Q5014368,Q302022,ActiveX,Q5014368,CSS framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> CSS framework
row2392,Q302022|Q110647054,Q302022,ActiveX,Q110647054,IoT framework,0,2,2,Q271680,software framework,(-)P279,has subclass,ActiveX --instance of--> software framework --has subclass--> IoT framework
row1427,Q30232|Q66747126,Q30232,agile software development,Q66747126,computer science term,1,1,1,Q30232,agile software development,P31,instance of,agile software development --instance of--> computer science term
row1428,Q30232|Q210813,Q30232,agile software development,Q210813,direct memory access,0,2,2,Q66747126,computer science term,(-)P279,has subclass,agile software development --instance of--> computer science term --has subclass--> direct memory access
row2817,Q3025536|Q1378470,Q3025536,DevOps,Q1378470,software development methodology,1,1,1,Q3025536,DevOps,P279,subclass of,DevOps --subclass of--> software development methodology
row2818,Q3025536|Q30232,Q3025536,DevOps,Q30232,agile software development,1,2,2,Q1378470,software development methodology,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> agile software development
row2819,Q3025536|Q814447,Q3025536,DevOps,Q814447,behavior-driven development,1,2,2,Q1378470,software development methodology,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> behavior-driven development
row2820,Q3025536|Q950250,Q3025536,DevOps,Q950250,test-driven development,1,2,2,Q1378470,software development methodology,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> test-driven development
row2821,Q3025536|Q795549,Q3025536,DevOps,Q795549,rapid application development,1,2,2,Q1378470,software development methodology,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> rapid application development
row2822,Q3025536|Q460387,Q3025536,DevOps,Q460387,Scrum,1,2,2,Q1378470,software development methodology,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> Scrum
row2823,Q3025536|Q23808624,Q3025536,DevOps,Q23808624,Scaled Agile Framework,1,3,3,Q30232,agile software development,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> agile software development --has subclass--> Scaled Agile Framework
row2824,Q3025536|Q16001539,Q3025536,DevOps,Q16001539,Acceptance test-driven development,1,3,3,Q950250,test-driven development,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> test-driven development --has subclass--> Acceptance test-driven development
row2825,Q3025536|Q25111127,Q3025536,DevOps,Q25111127,Mob programming,1,3,3,Q30232,agile software development,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> agile software development --has subclass--> Mob programming
row2826,Q3025536|Q607013,Q3025536,DevOps,Q607013,pair programming,1,3,3,Q30232,agile software development,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> agile software development --has subclass--> pair programming
row2827,Q3025536|Q209711,Q3025536,DevOps,Q209711,extreme programming,1,3,3,Q30232,agile software development,(-)P279,has subclass,DevOps --subclass of--> software development methodology --has subclass--> agile software development --has subclass--> extreme programming
row1103,Q3029579|Q327333,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q327333,government agency,1,1,1,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),P31,instance of,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency
row1105,Q3029579|Q68306459,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q68306459,Danish government agency,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> Danish government agency
row1106,Q3029579|Q1851579,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q1851579,Secretariat of the Central Committee of the Communist Party of the Soviet Union,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> Secretariat of the Central Committee of the Communist Party of the Soviet Union
row1107,Q3029579|Q3029442,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q3029442,directorate,1,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> directorate
row1108,Q3029579|Q28599747,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q28599747,education agency,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> education agency
row1109,Q3029579|Q732717,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q732717,law enforcement agency,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> law enforcement agency
row1110,Q3029579|Q68295960,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q68295960,Swedish government agency,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> Swedish government agency
row1111,Q3029579|Q59456832,Q3029579,Direction interministérielle du numérique et du système d’information et de communication (DINSIC),Q59456832,medical board,0,2,2,Q327333,government agency,(-)P279,has subclass,Direction interministérielle du numérique et du système d’information et de communication (DINSIC) --instance of--> government agency --has subclass--> medical board
row5127,Q3059271|Q7397,Q3059271,EtherCalc,Q7397,software,1,1,1,Q3059271,EtherCalc,P31,instance of,EtherCalc --instance of--> software
row5128,Q3059271|Q3809412,Q3059271,EtherCalc,Q3809412,vanilla software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> vanilla software
row5129,Q3059271|Q830743,Q3059271,EtherCalc,Q830743,Web counter,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> Web counter
row5130,Q3059271|Q66436511,Q3059271,EtherCalc,Q66436511,publishing software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> publishing software
row5131,Q3059271|Q3125508,Q3059271,EtherCalc,Q3125508,hacking tool,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> hacking tool
row5132,Q3059271|Q4406907,Q3059271,EtherCalc,Q4406907,Self-testing code,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> Self-testing code
row5133,Q3059271|Q1200186,Q3059271,EtherCalc,Q1200186,remote desktop software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> remote desktop software
row5134,Q3059271|Q218616,Q3059271,EtherCalc,Q218616,proprietary software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> proprietary software
row5135,Q3059271|Q110272868,Q3059271,EtherCalc,Q110272868,aggregation software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> aggregation software
row5136,Q3059271|Q5610543,Q3059271,EtherCalc,Q5610543,demo,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> demo
row5137,Q3059271|Q29645725,Q3059271,EtherCalc,Q29645725,printing software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> printing software
row5138,Q3059271|Q7201225,Q3059271,EtherCalc,Q7201225,Planetarium software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> Planetarium software
row5139,Q3059271|Q12014419,Q3059271,EtherCalc,Q12014419,peer-to-peer software,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> peer-to-peer software
row5140,Q3059271|Q210499,Q3059271,EtherCalc,Q210499,bulletin board system,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> bulletin board system
row5141,Q3059271|Q1760545,Q3059271,EtherCalc,Q1760545,XML editor,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> XML editor
row5142,Q3059271|Q1275377,Q3059271,EtherCalc,Q1275377,ENTIRE,0,2,2,Q7397,software,(-)P279,has subclass,EtherCalc --instance of--> software --has subclass--> ENTIRE
row859,Q30682903|Q4164871,Q30682903,data protection officer,Q4164871,position,1,1,1,Q30682903,data protection officer,P279,subclass of,data protection officer --subclass of--> position
row860,Q30682903|Q11488158,Q30682903,data protection officer,Q11488158,corporate title,1,1,1,Q30682903,data protection officer,P31,instance of,data protection officer --instance of--> corporate title
row861,Q30682903|Q3250324,Q30682903,data protection officer,Q3250324,deputy,0,2,2,Q4164871,position,(-)P279,has subclass,data protection officer --subclass of--> position --has subclass--> deputy
